"","X","Codigo","Size","Year","Forest","Plantation","Farming","ID","Territory","Povo","State","Municipality","Size_old","Legal_status","Identificada","Delimitada","Declarada","Year_dec","Homologada","Year_hom","Binary_hom","TI_RI_DI","Date_added_later","Tenure","Forest_perc","Farming_perc","Plantation_perc","Forest_change","Forest_change_perc"
"1238",1275,28001,640.5300403,1999,317.164841,0,303.4019558,398,"Mata Medonha","Pataxó","BA","Santa Cruz Cabrália",549.6226,"Regularizada","","3/9/93","1/10/93",1993,"24/05/1996",1996,"Y","TI","N",1,49.51599786,47.36732655,0,-10.49832978,-1.63900662255949
"1239",1276,28001,640.5300403,2000,312.7881317,0,311.3026683,398,"Mata Medonha","Pataxó","BA","Santa Cruz Cabrália",549.6226,"Regularizada","","3/9/93","1/10/93",1993,"24/05/1996",1996,"Y","TI","N",1,48.83270292,48.60079134,0,-4.376709344,-0.683294938352948
"1240",1277,28001,640.5300403,2001,302.4502382,0,320.007495,398,"Mata Medonha","Pataxó","BA","Santa Cruz Cabrália",549.6226,"Regularizada","","3/9/93","1/10/93",1993,"24/05/1996",1996,"Y","TI","N",1,47.21874373,49.959795,0,-10.33789342,-1.61395918529568
"1241",1278,28001,640.5300403,2002,295.8080784,0,331.2726537,398,"Mata Medonha","Pataxó","BA","Santa Cruz Cabrália",549.6226,"Regularizada","","3/9/93","1/10/93",1993,"24/05/1996",1996,"Y","TI","N",1,46.18176507,51.71851948,0,-6.642159811,-1.03697865722099
"1242",1279,28001,640.5300403,2003,314.4614822,0,316.7406865,398,"Mata Medonha","Pataxó","BA","Santa Cruz Cabrália",549.6226,"Regularizada","","3/9/93","1/10/93",1993,"24/05/1996",1996,"Y","TI","N",1,49.09394758,49.44977856,0,18.6534038,2.91218250923305
"1243",1280,28001,640.5300403,2004,313.90667,0,313.8014106,398,"Mata Medonha","Pataxó","BA","Santa Cruz Cabrália",549.6226,"Regularizada","","3/9/93","1/10/93",1993,"24/05/1996",1996,"Y","TI","N",1,49.0073299,48.99089674,0,-0.55481227,-0.086617681465829
"1244",1281,28001,640.5300403,2005,300.8781335,0,327.4015803,398,"Mata Medonha","Pataxó","BA","Santa Cruz Cabrália",549.6226,"Regularizada","","3/9/93","1/10/93",1993,"24/05/1996",1996,"Y","TI","N",1,46.97330563,51.11416479,0,-13.02853648,-2.03402427057097
"1245",1282,28001,640.5300403,2006,309.2893848,0,324.5362154,398,"Mata Medonha","Pataxó","BA","Santa Cruz Cabrália",549.6226,"Regularizada","","3/9/93","1/10/93",1993,"24/05/1996",1996,"Y","TI","N",1,48.28647609,50.66682201,0,8.411251288,1.31317046177264
"1246",1283,28001,640.5300403,2007,315.1033619,0,319.3239539,398,"Mata Medonha","Pataxó","BA","Santa Cruz Cabrália",549.6226,"Regularizada","","3/9/93","1/10/93",1993,"24/05/1996",1996,"Y","TI","N",1,49.19415829,49.85308007,0,5.813977112,0.907682192278906
"1247",1284,28001,640.5300403,2008,306.2111929,0,330.3649802,398,"Mata Medonha","Pataxó","BA","Santa Cruz Cabrália",549.6226,"Regularizada","","3/9/93","1/10/93",1993,"24/05/1996",1996,"Y","TI","N",1,47.80590662,51.57681287,0,-8.892168978,-1.38825166948224
"1248",1285,28001,640.5300403,2009,293.1637865,0,340.8748832,398,"Mata Medonha","Pataxó","BA","Santa Cruz Cabrália",549.6226,"Regularizada","","3/9/93","1/10/93",1993,"24/05/1996",1996,"Y","TI","N",1,45.76893635,53.21762631,0,-13.04740644,-2.03697026198632
"1249",1286,28001,640.5300403,2010,287.7360692,0,342.2627119,398,"Mata Medonha","Pataxó","BA","Santa Cruz Cabrália",549.6226,"Regularizada","","3/9/93","1/10/93",1993,"24/05/1996",1996,"Y","TI","N",1,44.92155731,53.4342951,0,-5.427717306,-0.847379039936653
"1250",1287,28001,640.5300403,2011,297.83979,0,327.3684831,398,"Mata Medonha","Pataxó","BA","Santa Cruz Cabrália",549.6226,"Regularizada","","3/9/93","1/10/93",1993,"24/05/1996",1996,"Y","TI","N",1,46.49895732,51.10899763,0,10.10372087,1.57740000223374
"1251",1288,28001,640.5300403,2012,303.5988897,0,325.2879445,398,"Mata Medonha","Pataxó","BA","Santa Cruz Cabrália",549.6226,"Regularizada","","3/9/93","1/10/93",1993,"24/05/1996",1996,"Y","TI","N",1,47.398072,50.78418248,0,5.759099664,0.899114686534086
"1252",1289,28001,640.5300403,2013,301.4245512,0,328.733063,398,"Mata Medonha","Pataxó","BA","Santa Cruz Cabrália",549.6226,"Regularizada","","3/9/93","1/10/93",1993,"24/05/1996",1996,"Y","TI","N",1,47.05861275,51.3220368,0,-2.17433847,-0.339459249870876
"1253",1290,28001,640.5300403,2014,298.3797127,0,330.0588703,398,"Mata Medonha","Pataxó","BA","Santa Cruz Cabrália",549.6226,"Regularizada","","3/9/93","1/10/93",1993,"24/05/1996",1996,"Y","TI","N",1,46.58325042,51.52902276,0,-3.044838542,-0.475362332822659
"1254",1291,28001,640.5300403,2015,302.9704759,0,325.3821196,398,"Mata Medonha","Pataxó","BA","Santa Cruz Cabrália",549.6226,"Regularizada","","3/9/93","1/10/93",1993,"24/05/1996",1996,"Y","TI","N",1,47.29996359,50.79888517,0,4.590763173,0.716713172554696
"1255",1292,28001,640.5300403,2016,299.8987298,1.009895257,329.6787511,398,"Mata Medonha","Pataxó","BA","Santa Cruz Cabrália",549.6226,"Regularizada","","3/9/93","1/10/93",1993,"24/05/1996",1996,"Y","TI","N",1,46.82040044,51.46967829,0.157665557,-3.07174604,-0.47956315031865
"1256",1293,28001,640.5300403,2017,286.0057358,1.009895257,342.8167349,398,"Mata Medonha","Pataxó","BA","Santa Cruz Cabrália",549.6226,"Regularizada","","3/9/93","1/10/93",1993,"24/05/1996",1996,"Y","TI","N",1,44.65141646,53.52078956,0.157665557,-13.89299398,-2.16898398293592
"1257",1294,28001,640.5300403,2018,285.6618774,1.009895257,344.6666445,398,"Mata Medonha","Pataxó","BA","Santa Cruz Cabrália",549.6226,"Regularizada","","3/9/93","1/10/93",1993,"24/05/1996",1996,"Y","TI","N",1,44.59773304,53.80959874,0.157665557,-0.343858453,-0.0536834233159384
"1258",1295,28001,640.5300403,2019,286.3662369,1.009895257,346.6214356,398,"Mata Medonha","Pataxó","BA","Santa Cruz Cabrália",549.6226,"Regularizada","","3/9/93","1/10/93",1993,"24/05/1996",1996,"Y","TI","N",1,44.70769815,54.1147821,0.157665557,0.704359564,0.109965110093838
"1259",1297,28301,5286.098139,1986,2713.59066,0,2572.507478,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",0,51.33447373,48.66552627,0,-47.91475955,-0.906429625218125
"1260",1298,28301,5286.098139,1987,2374.286875,0,2911.811263,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",0,44.91567907,55.08432093,0,-339.3037851,-6.41879466059607
"1261",1299,28301,5286.098139,1988,2307.797349,0,2977.530091,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",0,43.65786045,56.32755981,0,-66.48952662,-1.25781861917112
"1262",1300,28301,5286.098139,1989,2222.353819,0,3063.74432,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",0,42.04147862,57.95852138,0,-85.44353011,-1.61638183520679
"1263",1301,28301,5286.098139,1990,2159.346541,0,3126.751597,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",0,40.8495356,59.1504644,0,-63.00727744,-1.19194301322448
"1264",1302,28301,5286.098139,1991,1958.760546,0,3327.337592,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",0,37.054941,62.945059,0,-200.5859948,-3.79459460504731
"1265",1303,28301,5286.098139,1992,1983.69894,0,3302.399198,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",0,37.52671419,62.47328581,0,24.93839391,0.471773191761395
"1266",1304,28301,5286.098139,1993,2013.258474,0,3272.839665,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",0,38.085908,61.914092,0,29.55953343,0.559193807090232
"1267",1305,28301,5286.098139,1994,2011.020983,0,3275.077155,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",0,38.04358017,61.95641983,0,-2.237490435,-0.0423278262371284
"1268",1306,28301,5286.098139,1995,1979.033093,0,3307.065046,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",0,37.43844781,62.56155219,0,-31.9878904,-0.605132359613197
"1269",1307,28301,5286.098139,1996,1926.059779,0,3360.038359,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,36.43632277,63.56367723,0,-52.97331347,-1.00212504719069
"1270",1308,28301,5286.098139,1997,1876.034237,0,3410.063902,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,35.4899623,64.5100377,0,-50.02554298,-0.946360465972423
"1271",1309,28301,5286.098139,1998,1895.343545,0,3390.754594,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,35.85524702,64.14475298,0,19.30930861,0.365284716671054
"1272",1310,28301,5286.098139,1999,1795.434501,0,3490.663638,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,33.96521317,66.03478683,0,-99.90904419,-1.89003385035338
"1273",1311,28301,5286.098139,2000,1823.511596,0,3462.586543,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,34.49636288,65.50363712,0,28.07709502,0.531149711596378
"1274",1312,28301,5286.098139,2001,1679.317196,0,3606.780942,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,31.76855882,68.23144118,0,-144.1943994,-2.72780405524741
"1275",1313,28301,5286.098139,2002,1626.136303,0,3659.961836,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,30.76250687,69.23749313,0,-53.18089354,-1.00605195252884
"1276",1314,28301,5286.098139,2003,1659.273369,0,3626.824769,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,31.38937882,68.61062118,0,33.13706653,0.626871950891716
"1277",1315,28301,5286.098139,2004,1510.155389,0,3775.94275,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,28.5684327,71.4315673,0,-149.1179804,-2.82094612091726
"1278",1316,28301,5286.098139,2005,1537.02268,0,3749.075459,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,29.07669588,70.92330412,0,26.86729078,0.508263185312005
"1279",1317,28301,5286.098139,2006,1456.915788,0,3829.18235,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,27.56127015,72.43872985,0,-80.10689148,-1.51542573318842
"1280",1318,28301,5286.098139,2007,1461.526781,0,3824.571358,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,27.64849881,72.35150119,0,4.61099238,0.0872286563501503
"1281",1319,28301,5286.098139,2008,1514.291864,0,3770.864235,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,28.64668465,71.33549428,0,52.76508327,0.998185842988943
"1282",1320,28301,5286.098139,2009,1468.233727,0,3816.751092,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,27.77537777,72.20356096,0,-46.05813676,-0.871306879836194
"1283",1321,28301,5286.098139,2010,1494.760969,0,3790.052571,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,28.27720806,71.69849049,0,26.52724183,0.501830293960799
"1284",1322,28301,5286.098139,2011,1458.305962,0,3825.908075,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,27.58756883,72.37678861,0,-36.45500683,-0.68963923618899
"1285",1323,28301,5286.098139,2012,1513.882886,0,3770.673708,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,28.63894778,71.33188997,0,55.57692343,1.05137895605763
"1286",1324,28301,5286.098139,2013,1507.6936,0,3777.63375,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,28.52186169,71.46355688,0,-6.189285867,-0.117086094587167
"1287",1325,28301,5286.098139,2014,1463.182522,0,3822.915617,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,27.67982136,72.32017864,0,-44.51107819,-0.842040329550529
"1288",1326,28301,5286.098139,2015,1432.380997,0,3853.717142,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,27.09713213,72.90286787,0,-30.80152451,-0.582689229372251
"1289",1327,28301,5286.098139,2016,1475.526917,0,3810.571221,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,27.91334702,72.08665298,0,43.14592011,0.816214889989957
"1290",1328,28301,5286.098139,2017,1223.234858,0,4062.178135,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,23.1406006,76.84643812,0,-252.2920594,-4.77274641457428
"1291",1329,28301,5286.098139,2018,1164.168196,0,4121.073511,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,22.02320437,77.96059404,0,-59.06666152,-1.11739623379701
"1292",1330,28301,5286.098139,2019,1177.035988,0,4108.205719,404,"Maxacali","Maxakali","MG","Bertópolis, Santa Helena do Minas",5305.67,"Regularizada","","29/10/1992","18/08/1993",1993,"4/10/96",1996,"Y","TI","N",1,22.26663139,77.71716702,0,12.86779128,0.243427022004443
"1293",1332,28401,60.84473112,1986,56.34473774,0,4.397046825,405,"Mbiguaçu","Guarani Mbyá, Guarani Ñandéva","SC","Biguaçu",59.1982,"Regularizada","","20/08/1999","26/07/2000",2000,"6/5/03",2003,"Y","TI","N",0,92.60413629,7.226668183,0,-0.213691865,-0.351208495898437
"1294",1333,28401,60.84473112,1987,57.21354248,0,3.528242086,405,"Mbiguaçu","Guarani Mbyá, Guarani Ñandéva","SC","Biguaçu",59.1982,"Regularizada","","20/08/1999","26/07/2000",2000,"6/5/03",2003,"Y","TI","N",0,94.03204093,5.798763542,0,0.86880474,1.4279046418769
"1295",1334,28401,60.84473112,1988,57.92948194,0,2.812302621,405,"Mbiguaçu","Guarani Mbyá, Guarani Ñandéva","SC","Biguaçu",59.1982,"Regularizada","","20/08/1999","26/07/2000",2000,"6/5/03",2003,"Y","TI","N",0,95.20870726,4.622097211,0,0.715939465,1.17666633054553
"1296",1335,28401,60.84473112,1989,57.84992494,0,2.891859627,405,"Mbiguaçu","Guarani Mbyá, Guarani Ñandéva","SC","Biguaçu",59.1982,"Regularizada","","20/08/1999","26/07/2000",2000,"6/5/03",2003,"Y","TI","N",0,95.07795312,4.752851355,0,-0.079557007,-0.130754143432888
"1297",1336,28401,60.84473112,1990,56.41803665,0,4.38457979,405,"Mbiguaçu","Guarani Mbyá, Guarani Ñandéva","SC","Biguaçu",59.1982,"Regularizada","","20/08/1999","26/07/2000",2000,"6/5/03",2003,"Y","TI","N",0,92.72460509,7.206178266,0,-1.431888281,-2.35334802971844
"1298",1337,28401,60.84473112,1991,56.33848614,0,4.506244989,405,"Mbiguaçu","Guarani Mbyá, Guarani Ñandéva","SC","Biguaçu",59.1982,"Regularizada","","20/08/1999","26/07/2000",2000,"6/5/03",2003,"Y","TI","N",0,92.59386161,7.406138388,0,-0.079550519,-0.130743480225277
"1299",1338,28401,60.84473112,1992,57.1012242,0,3.743506929,405,"Mbiguaçu","Guarani Mbyá, Guarani Ñandéva","SC","Biguaçu",59.1982,"Regularizada","","20/08/1999","26/07/2000",2000,"6/5/03",2003,"Y","TI","N",0,93.84744273,6.152557271,0,0.76273806,1.25358111698399
